,seller_roleid,seller_name,price,first_onsale_price,area_name,collect_num,key_num,general_value,description
0,201908272302116-1-AD26TQW4D97XNH,義丨牧光,1222.0,2000.0,备战区,5,6,253,"缺少,弓张机,弓吕蒙,弓孙权,步皇甫嵩,骑马超,骑张辽,步貂蝉"
0,202001290002116-1-JZ2NWOMZIB5CYI,汝阴铁浮屠,999.0,999.0,备战区,17,4,353,"缺少,步刘备,骑曹操,步皇甫嵩,步董卓,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001262302116-1-PQLKHRLR5DLFQD,空气,866.0,200.0,备战区,205,3,172,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,202001231402116-1-JBXGHHKU1L0SXB,少妇使我快乐,305.0,305.0,备战区,4,2,158,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201910072202116-1-ZG0NQYXNYJUXXP,战歌L,2200.0,2200.0,备战区,6,8,289,"缺少,步刘备,弓张机,步皇甫嵩,弓吕布,弓诸葛亮"
0,202001262302116-1-QNJTAF8F1LWPI2,城管政法委,580.0,200.0,征服赛季,96,3,165,"缺少,步刘备,弓张机,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001262102116-1-OBQL3K3IIHJ5PU,嘉成,3000.0,2500.0,备战区,3,8,315,"缺少,步皇甫嵩,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001291402116-1-1MR1FGSAYPZJI0,基丨秦漫漫,3666.0,3666.0,征服赛季,0,8,451,"缺少,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮"
0,202001061902116-1-HPGG3LATXR56HI,Shinn,3800.0,4000.0,备战区,33,7,510,"缺少,骑曹操,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮"
0,202001291302116-1-C0ACVECJUWNDFB,三晋散骑,1250.0,1099.0,备战区,1,7,270,"缺少,步刘备,弓张机,步皇甫嵩,步董卓,步貂蝉,弓诸葛亮"
0,202001101102116-1-BSRAWNS3LMLP5E,小野菊,1650.0,1700.0,备战区,3,6,269,"缺少,弓张机,弓孙权,步皇甫嵩,骑马超,骑张辽,弓诸葛亮,骑徐庶"
0,201912271802116-1-YVJTSVXG69PWWQ,我贼丑,200.0,300.0,备战区,0,0,82,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912201002116-1-WVT7DOL4S2IBB7,先生,400.0,400.0,备战区,15,4,156,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,骑马超,骑张辽,弓诸葛亮,骑徐庶"
0,201911030902116-1-NPBYXEUUB7L5Y4,雇佣军丨胡须,1500.0,2000.0,备战区,18,5,324,"缺少,弓张机,弓吕蒙,弓孙权,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮"
0,202001291102116-1-TZ7EMEDPJNWCZA,樱岛麻衣,1401.0,1500.0,征服赛季,10,6,273,"缺少,弓孙权,步皇甫嵩,步董卓,弓吕布,骑张辽,步貂蝉,骑徐庶"
0,202001290902116-1-UTVWMJ8V5ZCGDT,无妄乄西风,1999.0,999.0,备战区,12,7,359,"缺少,弓孙权,步皇甫嵩,弓吕布,骑马超,步貂蝉,骑徐庶"
0,201908121502116-1-RIIEHNUHRDMIAB,血皇朝丶以战,200.0,230.0,备战区,1,1,82,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001252002116-1-DLLNBRXBRI4QRZ,掌心刻,200.0,200.0,备战区,10,2,141,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮"
0,202001290802116-1-WR6SIH0ACQH77R,永新粮食局,1200.0,1200.0,征服赛季,0,5,284,"缺少,弓吕蒙,弓孙权,步皇甫嵩,步董卓,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001190902116-1-WOD2R7XLIEXIH9,清风飞扬,2600.0,2500.0,征服赛季,26,8,378,"缺少,步皇甫嵩,步董卓,弓吕布,骑马超,骑徐庶"
0,202001291102116-1-P0QEAJXNZEU39F,骚乀萝卜,588.0,588.0,征服赛季,2,4,239,"缺少,步刘备,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,弓诸葛亮"
0,202001141102116-1-V2ZVWO5XVKJJKI,悠悠春雨醉,2100.0,4500.0,征服赛季,17,7,326,"缺少,弓孙权,步皇甫嵩,步董卓,骑张辽,步貂蝉,弓诸葛亮"
0,202001291002116-1-PZ8KRE8MED6HZS,皝狮,1100.0,1100.0,备战区,4,5,166,"缺少,弓张机,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201909202002116-1-05VURNBAMP33FL,沔阳十九步,1399.0,2499.0,备战区,14,7,235,"缺少,弓张机,骑曹操,步皇甫嵩,弓吕布,弓诸葛亮,骑徐庶"
0,201912301202116-1-ICOMLLCLBV0TBR,闻钟涕,200.0,222.0,备战区,2,0,98,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001282202116-1-0UD36EWXDPXWR1,龙龍丨龖龘,400.0,400.0,备战区,1,3,116,"缺少,弓张机,弓吕蒙,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912261102116-1-SZ3DRV2RM6J2AE,淄川炸天帮,299.0,388.0,征服赛季,2,1,121,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001290102116-1-WKMZC24LR4GRY8,夏丘新军,550.0,666.0,征服赛季,0,2,126,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001281702116-1-JPSKCJ0NRQYIZY,爱猪猪,200.0,300.0,征服赛季,13,2,128,"缺少,步刘备,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001250502116-1-KVSGQ29LBZO0DD,魂丶挽歌,1800.0,1600.0,备战区,24,4,279,"缺少,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001051002116-1-QHLC9MHVICCYKD,葫丨二爷,366.0,420.0,征服赛季,18,2,188,"缺少,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001130702116-1-ILUYBINLBJFMXO,狗拖,700.0,999.0,备战区,8,5,164,"缺少,弓张机,骑曹操,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291102116-1-KA9DABJZILIPKT,张国荣,1999.0,1999.0,征服赛季,10,9,357,"缺少,弓吕蒙,步皇甫嵩,步董卓,弓诸葛亮"
0,202001082102116-1-5Q66SDCIWVTSTI,北游丶,1000.0,1200.0,征服赛季,7,8,236,"缺少,步刘备,弓张机,步皇甫嵩,步貂蝉,弓诸葛亮"
0,202001131202116-1-SWKNCJDACEPMWN,樂丨海龟先生,1998.0,2500.0,备战区,12,8,365,"缺少,弓张机,弓孙权,弓吕布,步貂蝉,骑徐庶"
0,202001140302116-1-UHYYXJ2QRVQCIL,柒捌玖玖爷,1688.0,1888.0,备战区,11,6,312,"缺少,弓孙权,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,201911232302116-1-T994EIXDL9BJZI,凌丶青莲弑鎏,3580.0,3880.0,备战区,29,7,374,"缺少,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮"
0,201910181402116-1-7LLECTOPOMMSYN,義丶段誉,1999.0,3999.0,备战区,6,6,313,"缺少,弓孙权,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮"
0,202001290002116-1-SEMGQF9K9ONHLY,墨白丶无伤,2600.0,3500.0,征服赛季,0,9,409,"缺少,弓孙权,步皇甫嵩,步董卓,步貂蝉"
0,202001161102116-1-NDJLHBX5HVSD80,圣丶8023,459.0,565.0,备战区,6,5,167,"缺少,步刘备,弓张机,弓孙权,步皇甫嵩,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,201911011202116-1-HRXRLQUEFUHQZ1,浩然正气,3333.0,5888.0,备战区,46,7,433,"缺少,步刘备,弓孙权,步董卓,弓吕布,步貂蝉,骑徐庶"
0,202001131702116-1-REZVAA3BYJ2LOE,烎乄萍分秋色,648.0,500.0,备战区,2,6,211,"缺少,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑张辽,弓诸葛亮"
0,202001282302116-1-KBRRWD6FLP7R7B,东浙君,2500.0,2500.0,征服赛季,0,6,268,"缺少,步刘备,弓吕蒙,步皇甫嵩,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001252102116-1-OS4LLK6OJQJC1P,马云騄,330.0,280.0,备战区,4,1,116,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001252102116-1-UHL732DXAN1FQD,克瑞斯,280.0,280.0,备战区,5,2,141,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912140702116-1-8QKBX8BTFLRPAS,白衣映孤城,2000.0,2800.0,备战区,3,3,196,"缺少,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001141002116-1-SATT8RHCVHENGM,墨丶公子兰,1199.0,1888.0,备战区,28,7,361,"缺少,弓张机,骑曹操,步皇甫嵩,步董卓,弓吕布,步貂蝉"
0,202001151702116-1-DC0HDTFINAXQ5Q,墨丶公子岚,1299.0,1499.0,备战区,32,5,333,"缺少,步刘备,弓张机,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,骑徐庶"
0,201912270002116-1-GTMW92FDZIMQF8,赏金丶暗部,200.0,200.0,备战区,14,1,143,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201911180702116-1-FFS6FL21YAD2F3,盐水鸭,400.0,400.0,备战区,15,2,191,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001282002116-1-NNQ2QJEM0ABVKR,昊丨欧雲,1000.0,666.0,备战区,37,5,170,"缺少,弓张机,弓孙权,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001101602116-1-ZJQK1LFWYGDXZ2,眞丨基霸欧K,1700.0,1800.0,备战区,12,6,308,"缺少,弓张机,弓孙权,步皇甫嵩,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001280602116-1-GSUCK9MFUIVCUD,济北十二卫,400.0,400.0,备战区,0,0,144,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001280602116-1-MOAVBI05CMPS1A,池阳无难军,400.0,400.0,备战区,0,3,181,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001290102116-1-9RJDNXZ4F6IP4X,西瓜灬黄了,300.0,300.0,征服赛季,0,2,97,"缺少,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001280702116-1-ANDQVB570DTVZW,南漓,800.0,800.0,征服赛季,4,6,191,"缺少,步刘备,弓张机,骑曹操,步皇甫嵩,弓吕布,步貂蝉,弓诸葛亮"
0,202001280202116-1-X1IBMKXGFGDFTL,待我奉天时,250.0,250.0,征服赛季,2,1,99,"缺少,步刘备,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001271002116-1-LWNT2XYNAG3UUY,喵丨神兵天降,440.0,666.0,征服赛季,13,6,151,"缺少,弓张机,弓吕蒙,步皇甫嵩,弓吕布,骑张辽,步貂蝉,弓诸葛亮"
0,202001282202116-1-NVTZSXDXWNRLEZ,沔阳十五步,648.0,500.0,征服赛季,11,3,164,"缺少,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮"
0,202001280202116-1-9IMQLFHIBBAF52,血腥序曲,999.0,1288.0,备战区,0,2,184,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮"
0,201911050002116-1-WQYYHTRPUZAUQG,回归世,3600.0,1600.0,备战区,2,9,369,"缺少,弓张机,步皇甫嵩,骑马超,弓诸葛亮"
0,202001290002116-1-OTCDMXFNCSOR3T,济南禁卫军,800.0,800.0,征服赛季,2,4,205,"缺少,弓吕蒙,弓孙权,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912151802116-1-9YFQ7U8RCPMKJJ,吢,800.0,999.0,征服赛季,5,3,213,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮"
0,202001251302116-1-NKVH4EYVMRVCUR,十叁姨,1300.0,999.0,备战区,2,5,387,"缺少,步刘备,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201911121502116-1-PTROXXFRHLASSO,平民配将师,258.0,288.0,备战区,10,1,91,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912150802116-1-MLIIYLABG9XOPI,吃肉肉,550.0,500.0,备战区,4,2,202,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001290002116-1-IBATIC7HN784CF,一杯童子尿,500.0,500.0,征服赛季,3,4,192,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉"
0,202001082102116-1-EMAU7Y0SBWH3IT,末等闲,1499.0,2598.0,备战区,2,6,346,"缺少,步刘备,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001290002116-1-53GQ5KGTHDXBEK,梁国解烦兵,500.0,500.0,征服赛季,4,3,174,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,弓诸葛亮"
0,202001082102116-1-BNUVWHHDSPU7DH,玉田十三步,1499.0,2598.0,备战区,5,6,381,"缺少,步刘备,弓张机,骑曹操,弓吕布,骑张辽,步貂蝉,弓诸葛亮"
0,202001282302116-1-GZAHHWXII96BT9,蚂蚁丶城,1400.0,1488.0,征服赛季,2,7,226,"缺少,步刘备,骑曹操,步皇甫嵩,骑张辽,步貂蝉,骑徐庶"
0,201911221502116-1-LOS4CINZPPVTRQ,戰丶拉不出,1000.0,950.0,备战区,3,6,213,"缺少,弓吕蒙,弓孙权,步皇甫嵩,弓吕布,骑马超,弓诸葛亮,骑徐庶"
0,202001251602116-1-VNPTLLTPIZRQ41,Wo丶特仑苏,1300.0,1200.0,征服赛季,0,5,327,"缺少,步刘备,弓张机,骑曹操,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮"
0,202001282102116-1-0BHPPJKYXLCLMD,鸿丨领巾,3888.0,3888.0,征服赛季,1,6,299,"缺少,弓吕蒙,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912131502116-1-2R2ODD8M0S3491,鶥坞射声军,2000.0,3000.0,备战区,16,6,334,"缺少,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉"
0,202001290002116-1-7DF3UHXMSNEFIO,北凉丨白羽,666.0,750.0,征服赛季,0,4,182,"缺少,步刘备,弓张机,弓孙权,骑曹操,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001241202116-1-U7SDKBGXMIIEBJ,夜幕丶长右,1600.0,1600.0,备战区,5,7,322,"缺少,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001212002116-1-Q0KAHAJN6WC4UV,神丶關羽,3999.0,3999.0,备战区,13,8,391,"缺少,弓孙权,步皇甫嵩,骑马超,步貂蝉,骑徐庶"
0,202001281402116-1-IVDOZFTAKWBEH4,常山龙,888.0,888.0,备战区,0,2,186,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912272302116-1-PTOZ9AUNAJHBW1,东雨,2477.0,2499.0,征服赛季,5,5,368,"缺少,弓吕蒙,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001071702116-1-MJFTNQH5GAN2LX,高陆十八步,200.0,200.0,备战区,0,1,71,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,弓诸葛亮,骑徐庶"
0,201910051702116-1-RB2Z4DYHRI1D0V,御丶虎卫军,3299.0,6500.0,备战区,16,8,386,"缺少,步皇甫嵩,步董卓,弓吕布,骑张辽,骑徐庶"
0,202001191102116-1-WEYO0CB4YYPCHK,骁骑卫,666.0,900.0,备战区,4,5,235,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,弓吕布,步貂蝉,弓诸葛亮"
0,201911251802116-1-O7BTRRTHSSK1DD,Chen,200.0,500.0,备战区,3,1,79,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001052002116-1-O3RDI9I2SUI8VD,黄超人,600.0,799.0,征服赛季,5,4,198,"缺少,弓张机,弓吕蒙,弓孙权,步皇甫嵩,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201910191502116-1-9V7NZCSXILR2UZ,亚特兰蒂斯,200.0,220.0,备战区,5,1,129,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001131602116-1-MGUKMDW7RC4362,别殺我我还小,1199.0,1599.0,征服赛季,8,7,246,"缺少,弓张机,骑曹操,步皇甫嵩,步董卓,步貂蝉,骑徐庶"
0,202001112102116-1-VPFW9V9RWCS1RM,风林丶陆伯言,300.0,500.0,备战区,0,4,156,"缺少,步刘备,弓张机,弓吕蒙,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮"
0,202001282102116-1-MKJSMD02FXJJDO,丑王,3300.0,3600.0,备战区,2,7,438,"缺少,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201902191602116-1-JFO9JNGBPIWR3B,无双丨听雪,2298.0,4998.0,备战区,11,6,351,"缺少,弓张机,弓孙权,骑曹操,步皇甫嵩,弓吕布,弓诸葛亮,骑徐庶"
0,202001071702116-1-UXO1DOBZCU8KKD,君灬策桃源,569.0,980.0,备战区,11,3,151,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001111902116-1-JZAQ8KEYEPDZUS,忠義,538.0,599.0,备战区,10,4,192,"缺少,步刘备,弓孙权,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001260002116-1-D7AOPOZ1KEPW9T,大紫瞑宫,590.0,609.0,备战区,1,4,175,"缺少,步刘备,弓孙权,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201911141902116-1-RL9EVHCXMN9UO6,佛屠丨桃花红,761.0,750.0,备战区,42,4,222,"缺少,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,骑马超,骑张辽,弓诸葛亮,骑徐庶"
0,202001121902116-1-TOEK2DY2ATTVBD,伤心小刀,500.0,500.0,备战区,28,3,153,"缺少,弓张机,弓吕蒙,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001281902116-1-DEVRRXJMHGLYW2,舍利子,950.0,950.0,征服赛季,8,6,219,"缺少,步刘备,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001281102116-1-XFPJR8COOIEOQE,你好丨妖怪,2500.0,2500.0,备战区,4,8,409,"缺少,步刘备,步皇甫嵩,弓吕布,骑张辽,骑徐庶"
0,202001242202116-1-VKYM5WZT4MIZPW,临驹带甲,1999.0,1999.0,备战区,0,3,203,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001121102116-1-T1GGYOHEWPNWDA,上古情歌,1699.0,1998.0,备战区,3,6,349,"缺少,弓孙权,步皇甫嵩,弓吕布,骑马超,骑张辽,弓诸葛亮,骑徐庶"
0,202001272302116-1-DXBR66RE9GPGQB,白酱紫,1850.0,1850.0,备战区,11,7,342,"缺少,弓孙权,步皇甫嵩,弓吕布,骑张辽,步貂蝉,骑徐庶"
0,201912272302116-1-YMPQEPCYWEDTFA,平安十九弓,500.0,500.0,备战区,5,2,162,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001190302116-1-TJNWWDGMQNNRQA,纪丶虫Ma,2599.0,4700.0,征服赛季,13,8,373,"缺少,步刘备,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,202001141402116-1-BUGTOADSZTSVXX,襄阳虎豹骑,1799.0,2499.0,征服赛季,2,6,291,"缺少,骑曹操,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001122202116-1-LTSD8QYPRDPDF3,柒月灭世,400.0,500.0,征服赛季,7,3,136,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001141902116-1-0YJ670NBBJWMUO,陕郡甲兵,1499.0,1999.0,征服赛季,0,4,230,"缺少,步刘备,弓张机,骑曹操,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,201911301902116-1-HNARMDW45UDYAX,十三保,800.0,1000.0,备战区,10,4,277,"缺少,步刘备,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,201912271702116-1-3AFESRJ3ZAWS5N,沂叶青衫,600.0,1500.0,备战区,13,4,194,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,步貂蝉,弓诸葛亮,骑徐庶"
0,202001281002116-1-ODMT3CAVPGZRBE,孤舟箬笠翁,550.0,350.0,备战区,5,4,199,"缺少,弓张机,弓吕蒙,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001271302116-1-RXYSSVENZ17ZUC,L爱吃拉面呀,950.0,1500.0,征服赛季,6,6,220,"缺少,弓张机,步皇甫嵩,弓吕布,骑马超,骑张辽,弓诸葛亮,骑徐庶"
0,201912040002116-1-SMBWRFQT4MV39F,彪哥杠杠滴,700.0,888.0,备战区,24,4,219,"缺少,步刘备,弓张机,弓孙权,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001281402116-1-GXNM2GMY25LWHQ,没用的阿巴,1200.0,1200.0,备战区,2,7,264,"缺少,弓孙权,骑曹操,步皇甫嵩,骑马超,骑张辽,骑徐庶"
0,202001261302116-1-WHFVFHNOMJSBGN,君丨疾风,2500.0,2500.0,备战区,1,8,321,"缺少,步董卓,弓吕布,骑张辽,弓诸葛亮,骑徐庶"
0,202001271702116-1-GNNBDQPWFXDKJ5,从来不忍,999.0,999.0,征服赛季,0,6,191,"缺少,步刘备,弓张机,弓吕蒙,步皇甫嵩,骑张辽,步貂蝉,骑徐庶"
0,201908281602116-1-F6KXHQ72TYPRUX,创世柏豪,900.0,1500.0,备战区,107,7,241,"缺少,弓孙权,步皇甫嵩,步董卓,骑张辽,步貂蝉,弓诸葛亮"
0,202001280902116-1-NU01U5QUXWCHY9,仙丨暖雪,240.0,280.0,征服赛季,3,2,131,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001271602116-1-N17P7IPXMHAAUA,雲丶三藏,200.0,200.0,征服赛季,1,0,124,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001281702116-1-VERAAOSWKTXYRZ,影牙城堡,800.0,1100.0,征服赛季,0,5,224,"缺少,弓张机,骑曹操,步皇甫嵩,步董卓,弓吕布,骑张辽,步貂蝉,骑徐庶"
0,202001121902116-1-LFDEIGQOFDR5WZ,莫大,2866.0,2999.0,征服赛季,10,7,349,"缺少,骑曹操,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001071902116-1-PXD02VVMEKUO0A,画江湖夜神,3150.0,3950.0,征服赛季,8,10,383,"缺少,弓孙权,弓吕布,弓诸葛亮"
0,201912190202116-1-EAF1NVZJZ5HAUM,我们一起努力,666.0,888.0,备战区,13,4,180,"缺少,弓张机,弓吕蒙,骑曹操,步皇甫嵩,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201911300202116-1-K8LZJJKGLNU05R,花步争,500.0,500.0,备战区,6,2,154,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮"
0,201912171002116-1-NFSWDJLN68HSFQ,周不在,1000.0,1000.0,备战区,4,8,282,"缺少,步刘备,弓吕蒙,骑马超,骑张辽,步貂蝉"
0,201911201902116-1-YEZHGNO3Z01ZDZ,巨炮叔叔,1678.0,3898.0,备战区,9,6,333,"缺少,弓张机,弓吕蒙,步皇甫嵩,弓吕布,骑张辽,步貂蝉,骑徐庶"
